exposure_type,account_number,entity_code,entity_name,account_status,account_balance,product_code,product_subcode,cost_center,days_delinquent,days_delinquent_bucket,npl_flag,date_opened
Current Account,c0604429296b99ff6b023ee005a2d592,513b350385fb187b2de5afa4650cdf85,Legal Entity E,Closed,0,CA,02,ec73c65a40d087f2b9d576bfe3041a7e,0,0,false,2011-11-26
Current Account,1e0d5db7b5409ef3c47f501c321844cd,513b350385fb187b2de5afa4650cdf85,Legal Entity E,Closed,0,CA,01,ec73c65a40d087f2b9d576bfe3041a7e,0,0,true,2016-05-29
Current Account,87188c708b96f6648050a1852eb63374,513b350385fb187b2de5afa4650cdf85,Legal Entity E,Open,0,CA,02,ec73c65a40d087f2b9d576bfe3041a7e,0,0,false,2005-04-15
Current Account,459f3f4e4cbffd769161f56376f23c6b,513b350385fb187b2de5afa4650cdf85,Legal Entity E,Open,0,CA,02,ec73c65a40d087f2b9d576bfe3041a7e,0,0,false,2016-11-18
Current Account,96a855051ca4f0f9e29cd1545ec23152,513b350385fb187b2de5afa4650cdf85,Legal Entity E,Closed,0,CA,02,ec73c65a40d087f2b9d576bfe3041a7e,0,0,false,2013-07-24
Current Account,74dae592bee00c94ccc18b514cf337ca,513b350385fb187b2de5afa4650cdf85,Legal Entity E,Open,0,CA,03,ec73c65a40d087f2b9d576bfe3041a7e,0,0,false,2019-10-21
Current Account,bd678d9d6ac61770e9451a2cdf365bc0,513b350385fb187b2de5afa4650cdf85,Legal Entity E,Closed,0,CA,01,ec73c65a40d087f2b9d576bfe3041a7e,0,0,true,2014-07-24
Current Account,2b121066d07b99876eb3181fb34020ab,513b350385fb187b2de5afa4650cdf85,Legal Entity E,Closed,0,CA,02,ec73c65a40d087f2b9d576bfe3041a7e,0,0,false,2006-07-27
Current Account,0abc8ea18a5a00612c96ab65ee5296ec,513b350385fb187b2de5afa4650cdf85,Legal Entity E,Defaulted,0,CA,02,ec73c65a40d087f2b9d576bfe3041a7e,0,0,false,2003-04-16
Current Account,b8026b778a4fd4b58c59006680e49f35,513b350385fb187b2de5afa4650cdf85,Legal Entity E,Closed,0,CA,01,ec73c65a40d087f2b9d576bfe3041a7e,0,0,true,2005-12-16
Current Account,49e2ac847db1b1de42dee892c19b90fa,513b350385fb187b2de5afa4650cdf85,Legal Entity E,Closed,0,CA,02,ec73c65a40d087f2b9d576bfe3041a7e,0,0,false,2008-08-19
Current Account,067fb976f8467b3d1d6deb9627c89c2b,513b350385fb187b2de5afa4650cdf85,Legal Entity E,Closed,0,CA,01,ec73c65a40d087f2b9d576bfe3041a7e,0,0,true,2007-08-23
Current Account,ad8db53459d2fe3a2c17e4af1c7ce662,513b350385fb187b2de5afa4650cdf85,Legal Entity E,Open,0,CA,02,ec73c65a40d087f2b9d576bfe3041a7e,0,0,false,2001-05-14
Current Account,42f452373d8c9bcc2fb642339cf80a65,513b350385fb187b2de5afa4650cdf85,Legal Entity E,Closed,0,CA,03,ec73c65a40d087f2b9d576bfe3041a7e,0,0,false,2014-03-26
Current Account,01ee35fd50263aa07bc9cd27dc922eb7,513b350385fb187b2de5afa4650cdf85,Legal Entity E,Closed,0,CA,02,ec73c65a40d087f2b9d576bfe3041a7e,0,0,false,2016-04-05
Current Account,52cb6c761733b7858a5f463f6f9e0e8b,513b350385fb187b2de5afa4650cdf85,Legal Entity E,Closed,0,CA,01,ec73c65a40d087f2b9d576bfe3041a7e,0,0,true,2014-12-21
Current Account,e4b85d8e218ab11797cdff2d8bcd1135,513b350385fb187b2de5afa4650cdf85,Legal Entity E,Defaulted,0,CA,03,ec73c65a40d087f2b9d576bfe3041a7e,0,0,false,2000-03-30
Current Account,bd7b3ab3308ee0cc35da2f34e823d401,513b350385fb187b2de5afa4650cdf85,Legal Entity E,Closed,0,CA,02,eec860d8bf88894af2f08f8d48044ca2,0,0,false,2016-10-28
Current Account,751d8637a19820d897a8df298f6c73be,513b350385fb187b2de5afa4650cdf85,Legal Entity E,Open,0,CA,02,eee59e956a83b550eb6b5dc48c5e4656,0,0,false,1984-06-09
Loan,7e69ad8c1b9fa3b81ee223015865762f,3dd883b9b9e6846c485456dd85cb855c,Legal Entity C,Open,101000,LOAN,03,f1b6f8e048ed790b286349f2b84afe49,0,0,false,2000-09-22
Loan,c8d7eb466918521b18e57fbf31d94bb2,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Open,800000,LOAN,02,f2d2a218800e59ba244576ae1584a388,0,0,false,1995-01-19
Loan,76f3bd7fd750eb27b8ffa62ea7da0ace,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Open,101000,LOAN,03,f2d2a218800e59ba244576ae1584a388,0,0,false,1999-10-19
Loan,6caaf4ba57ca67635fef9d215db2a4a4,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Open,800000,LOAN,03,f2d2a218800e59ba244576ae1584a388,0,0,false,2008-03-14
Current Account,26b08b85fdddeb59bf36e78a39d7e114,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Open,0,CA,03,f2d2a218800e59ba244576ae1584a388,0,0,false,2019-01-20
Loan,273a8e5b697f53181369c67592f58b76,61504005e159224ecbc2f13f8abfe067,Legal Entity B,Open,800000,LOAN,03,f42f9aa870362d322a67c691f4a357c5,0,0,false,2011-06-15
Current Account,b4a16852b82ba88573effbac5c1c59c2,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Closed,0,CA,03,fdcf61b997e84a3640ad08f8cc7b635f,0,0,false,2010-10-02
Loan,a47b805337a9a8873522aa99215f53f4,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Open,800000,LOAN,01,fdcf61b997e84a3640ad08f8cc7b635f,0,0,false,2013-05-23
Current Account,81c39e2b531ca02fbab3a0cceade3837,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Closed,0,CA,02,fdcf61b997e84a3640ad08f8cc7b635f,0,0,false,2009-09-07
Loan,4f46a7eaf43012976908ebe824723abe,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Open,101000,LOAN,02,ff5da52cf36bd75fa2ab1a44f091fb9d,0,0,false,2001-11-16
Loan,c4347b976967ea9021dc2837a9f410b4,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,101000,LOAN,01,0a52e71dba012ac1049ee100a185ce81,18,1-29,false,2016-12-06
Loan,0265e01541b76a42a38204f2c4163a26,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,290000,LOAN,03,0a52e71dba012ac1049ee100a185ce81,3,1-29,false,2017-02-06
Loan,db0dd86ceab2a8dc628c19b559d979e0,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,265000,LOAN,03,0a52e71dba012ac1049ee100a185ce81,3,1-29,false,2012-05-03
Loan,eee88f34ce8784f820c8587cc019ccf8,61504005e159224ecbc2f13f8abfe067,Legal Entity B,Closed,800000,LOAN,01,0a7a7aa783cbacb1e8717515f87253f1,12,1-29,false,2019-11-03
Loan,c0539d74257ab452d829f14ad3211cb6,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Closed,101000,LOAN,02,0e837aa58ed4dca17771f13ffe62f396,21,1-29,false,2015-12-12
Loan,a2ab2e1049506ef8394ffb694b4d4bef,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Closed,10000,LOAN,03,10a05066750893d8389b6f1a800ebdca,15,1-29,false,2018-08-28
Loan,57d24c9ec9bb1cba7a580cfbcaf57a3e,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,800000,LOAN,01,20c580de85c04c2374fa8bd9f8737d23,11,1-29,false,2009-06-17
Loan,93a7ce76f235b86c9088afce34d3894f,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,265000,LOAN,02,21ea3bf754b76aee1d1527bf9cb864c0,3,1-29,false,2015-10-28
Loan,c06416fc14a6203befcae2d59d8c0c1b,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,290000,LOAN,01,21ea3bf754b76aee1d1527bf9cb864c0,26,1-29,false,2015-09-02
Loan,a8c8ad2331332dae71d3026573c2d51d,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Closed,290000,LOAN,02,2232849007f7f98fedd0dac7bcfc376d,15,1-29,false,2017-11-01
Loan,3380f9a3042f10753b8da005ae5a1cbe,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Closed,10000,LOAN,01,2232849007f7f98fedd0dac7bcfc376d,14,1-29,false,2010-09-21
Loan,427ef0c5928fd3bec2d0e3c7c0a46941,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Closed,101000,LOAN,01,2232849007f7f98fedd0dac7bcfc376d,9,1-29,false,2014-07-18
Loan,73b7819622da4e0db60a486909fbf8e0,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Closed,10000,LOAN,03,260ce6b0d64b500f411c0958ef783bc7,7,1-29,false,2022-04-30
Loan,e769a20ca04b8e9cd7e059df71cc3c2d,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Closed,290000,LOAN,02,260ce6b0d64b500f411c0958ef783bc7,6,1-29,false,2016-03-14
Loan,080044d418a2da35e4354679ab6a1daa,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,265000,LOAN,03,3331d7f0b638bd44291b08fdcdf95ec6,24,1-29,false,2013-08-01
Loan,e7303475ba1c37f575a11893de71ee7e,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,101000,LOAN,01,3331d7f0b638bd44291b08fdcdf95ec6,3,1-29,false,2014-02-14
Loan,0e43d5eb1f2a6c7a505718310e3a119b,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,800000,LOAN,01,37df5a8a82418bfea0214e6a4fdbdf9d,14,1-29,false,2010-02-26
Loan,b33c1e4e8c6285ced6523280b38e07d9,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,290000,LOAN,03,37df5a8a82418bfea0214e6a4fdbdf9d,24,1-29,false,2015-01-07
Loan,1cf0860d784838eca5c432d149e98e45,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,101000,LOAN,01,37df5a8a82418bfea0214e6a4fdbdf9d,18,1-29,false,2008-08-20
Loan,17e88e80a4a89bacd444af28a66c4be6,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,800000,LOAN,01,37df5a8a82418bfea0214e6a4fdbdf9d,6,1-29,false,2013-01-21
Loan,77f8086c6e3403e680aff573b0ec2078,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,265000,LOAN,03,37df5a8a82418bfea0214e6a4fdbdf9d,10,1-29,false,2011-07-09
Loan,074636c1953e0309f128d57dcc8e253e,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,800000,LOAN,01,37df5a8a82418bfea0214e6a4fdbdf9d,4,1-29,false,2015-09-12
Loan,98dec181e3816aae8ea5505855229ca9,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Closed,290000,LOAN,03,38d4d823998bbf712e8666495bcf8d2d,12,1-29,false,2020-12-08
Loan,af1bbdbbee7e4432778f87dfc7082922,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,265000,LOAN,01,3bd137cc1da0a301c9bd5093e3c95a30,20,1-29,false,2016-09-02
Loan,5291f883d9bd59914ac72bf6c878e3ab,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,800000,LOAN,01,3bd137cc1da0a301c9bd5093e3c95a30,5,1-29,false,2017-07-12
Loan,7d224d17ab42d52cd19adfe7c9142df4,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,265000,LOAN,03,3eb8e3648ce066a3309aef2bf9970612,4,1-29,false,2015-12-20
Loan,d02b399f833d0b859b44d2b52a3f3422,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,101000,LOAN,03,483c9c771889b9e03266a92182658393,3,1-29,false,2014-05-21
Loan,131bca9cb7e6596d49f6b3af81005649,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,290000,LOAN,01,483c9c771889b9e03266a92182658393,13,1-29,false,2018-09-19
Loan,1640ca131ec34a8c126a0d56a27c1bd4,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,265000,LOAN,01,483c9c771889b9e03266a92182658393,3,1-29,false,2015-05-10
Loan,942356719d327c4ecef8f7bdb9c77b25,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,290000,LOAN,03,483c9c771889b9e03266a92182658393,18,1-29,false,2019-02-24
Loan,84f36a7850e3e826987ae58fe8538dcc,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,10000,LOAN,02,483c9c771889b9e03266a92182658393,9,1-29,false,2020-09-10
Loan,d773943232035d24700d1a4208e80b26,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,101000,LOAN,02,483c9c771889b9e03266a92182658393,5,1-29,false,2016-08-24
Loan,1fcc16511f980ad911642a5866f4cfaa,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,265000,LOAN,01,483c9c771889b9e03266a92182658393,22,1-29,false,2018-06-20
Loan,18e394209b7f4e2f224fe9b21f934538,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,265000,LOAN,02,483c9c771889b9e03266a92182658393,4,1-29,false,2017-01-23
Loan,f491c4ca35fbb27fb4e9825db516bda5,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,101000,LOAN,02,483c9c771889b9e03266a92182658393,10,1-29,false,2017-05-03
Loan,e8b4357986256b5f2bcfaf65a6ede597,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,265000,LOAN,01,483c9c771889b9e03266a92182658393,3,1-29,false,2017-04-03
Loan,97bfa8ed9531bde342b2efc8e90bdbca,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,290000,LOAN,01,483c9c771889b9e03266a92182658393,3,1-29,false,2019-03-01
Loan,78e0b95d26082c4d8dca1fce142cc758,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,800000,LOAN,03,483c9c771889b9e03266a92182658393,3,1-29,false,2017-08-11
Loan,f59764f4c01741b934ade4e3c8c9962d,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,101000,LOAN,01,483c9c771889b9e03266a92182658393,19,1-29,false,2016-05-17
Loan,d676adb03b8a4899213b918619651d08,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,800000,LOAN,02,483c9c771889b9e03266a92182658393,14,1-29,false,2017-03-08
Loan,3f8fe0782614abba1388ad9dfd75d731,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,265000,LOAN,02,483c9c771889b9e03266a92182658393,6,1-29,false,2021-04-19
Loan,cdad9304b0d59f2e15d73f2d15417936,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,800000,LOAN,03,483c9c771889b9e03266a92182658393,18,1-29,false,2017-11-01
Loan,29671104270445390c50c484bf8ef96b,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,265000,LOAN,02,483c9c771889b9e03266a92182658393,3,1-29,false,2018-04-25
Loan,291270972176b944b8892b38ca82bec8,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,10000,LOAN,01,483c9c771889b9e03266a92182658393,3,1-29,false,2015-07-21
Loan,5decd93f5489bbce489eb6e7f8f4bad1,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,800000,LOAN,01,483c9c771889b9e03266a92182658393,11,1-29,false,2018-04-23
Loan,92172433395181678a14d3bbbebf644d,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,800000,LOAN,01,483c9c771889b9e03266a92182658393,14,1-29,false,2018-12-22
Loan,9d8954834c47512a3bffe6d238eb900c,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,10000,LOAN,03,483c9c771889b9e03266a92182658393,3,1-29,false,2012-07-13
Loan,6c366b0f6581b6e10737e4deac99200e,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,265000,LOAN,01,483c9c771889b9e03266a92182658393,3,1-29,false,2017-12-09
Loan,205ef6865177cc6552c3987f678132e1,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,800000,LOAN,01,483c9c771889b9e03266a92182658393,18,1-29,false,2016-04-18
Loan,ca243ff6acbf68ce43541cc9dafc816c,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,265000,LOAN,03,483c9c771889b9e03266a92182658393,20,1-29,false,2017-10-07
Loan,900aff43b65d6197aaef7a1da014b4b4,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,800000,LOAN,01,483c9c771889b9e03266a92182658393,17,1-29,false,2015-12-11
Loan,1d1351c3d5e77c86c9afa5d4db5711f5,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,800000,LOAN,02,483c9c771889b9e03266a92182658393,3,1-29,false,2022-04-08
Loan,ee1d46c40acd91190839ae8522bfb455,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,101000,LOAN,03,483c9c771889b9e03266a92182658393,14,1-29,false,2015-08-18
Loan,7cca3dfa52a5affb33e9d6c212160d1e,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,800000,LOAN,03,483c9c771889b9e03266a92182658393,15,1-29,false,2017-04-22
Loan,ab129476f5a6a4b4aa873f6b0232d13b,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,10000,LOAN,02,483c9c771889b9e03266a92182658393,9,1-29,false,2016-01-28
Loan,00dc562784141cb0e4caedb104837023,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,10000,LOAN,01,483c9c771889b9e03266a92182658393,12,1-29,false,2017-03-14
Loan,2e2df8681fd8397acc475f99d0091f37,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,290000,LOAN,03,483c9c771889b9e03266a92182658393,25,1-29,false,2017-01-28
Loan,c5d48ec4f1ce8887bccaa3eeeb9f1d1e,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,800000,LOAN,03,483c9c771889b9e03266a92182658393,24,1-29,false,2012-11-22
Loan,c521ca50796f08e993079fb14a73239d,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,10000,LOAN,03,483c9c771889b9e03266a92182658393,3,1-29,false,2018-01-11
Loan,f4169c213d90290d4a92678fa0a243e5,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,290000,LOAN,01,483c9c771889b9e03266a92182658393,3,1-29,false,2021-08-16
Loan,3d2712566f9f6417d8491ac6fb035881,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,265000,LOAN,02,483c9c771889b9e03266a92182658393,12,1-29,false,2017-10-25
Loan,c9628449bdceb538d1de21d3b26d40c4,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,290000,LOAN,01,483c9c771889b9e03266a92182658393,5,1-29,false,2013-04-28
Loan,669560ecccbd99debff21ef36c8a8493,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,265000,LOAN,01,483c9c771889b9e03266a92182658393,14,1-29,false,2016-06-11
Loan,f0b5cc58d858b0e7a253294d8f97e09e,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,101000,LOAN,02,483c9c771889b9e03266a92182658393,9,1-29,false,2013-06-20
Loan,4b5c4ef031f6902feef33cba4bee50ba,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,10000,LOAN,03,483c9c771889b9e03266a92182658393,12,1-29,false,2016-03-11
Loan,e3a1e52de435f58d6e795f66f4b9a424,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,101000,LOAN,01,483c9c771889b9e03266a92182658393,4,1-29,false,2020-02-14
Loan,289bdffcf4268c91cad62032fdc15491,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,265000,LOAN,03,483c9c771889b9e03266a92182658393,3,1-29,false,2017-10-25
Loan,7a9899b2e6a6a9818084c935f7b0e52e,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,290000,LOAN,01,483c9c771889b9e03266a92182658393,16,1-29,false,2012-04-19
Loan,ea62aabb509e18ea11a2f13b6a36aa08,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,265000,LOAN,03,483c9c771889b9e03266a92182658393,9,1-29,false,2019-04-16
Loan,d21c1bf3924b2f12ff929b1423e04aa9,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,10000,LOAN,02,483c9c771889b9e03266a92182658393,4,1-29,false,2015-08-01
Loan,ef3c614c4cb3f0919f8d0fd90d4e0f2a,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,800000,LOAN,02,5394c9f062b6bee12cee433141b5adf2,5,1-29,false,2012-07-04
Loan,79eea44a3042b95dd5decd667c144b6d,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,10000,LOAN,03,5394c9f062b6bee12cee433141b5adf2,17,1-29,false,2013-06-25
Loan,3a2f5436d6999ad738c62e011adfc05b,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,290000,LOAN,02,5394c9f062b6bee12cee433141b5adf2,10,1-29,false,2011-10-07
Loan,d1129d0a9ee15bf39d37495ac9bc489f,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,10000,LOAN,03,5394c9f062b6bee12cee433141b5adf2,3,1-29,false,2014-01-29
Loan,3b6fc2218749a4995af1938e45b21176,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,101000,LOAN,03,5394c9f062b6bee12cee433141b5adf2,20,1-29,false,2014-01-24
Loan,7f9d8de0a95c7c44797f31ea8f6f804f,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,800000,LOAN,02,5394c9f062b6bee12cee433141b5adf2,4,1-29,false,2016-06-06
Loan,ffaee69cf29b2103d890a2fb45858491,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,10000,LOAN,01,5394c9f062b6bee12cee433141b5adf2,23,1-29,false,2015-10-31
Loan,56eccca9713b52db30641182d6098c4e,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,10000,LOAN,03,5394c9f062b6bee12cee433141b5adf2,21,1-29,false,2012-03-21
Loan,60a335ed5695c609a13925be7540b19e,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,101000,LOAN,01,5394c9f062b6bee12cee433141b5adf2,7,1-29,false,2018-12-27
Loan,720c6f136c5d8fd328b271968697d5b6,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,800000,LOAN,03,5394c9f062b6bee12cee433141b5adf2,23,1-29,false,2013-12-18
Loan,34490ed24fae5b6de237c3b5b990e803,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,10000,LOAN,01,5394c9f062b6bee12cee433141b5adf2,9,1-29,false,2008-07-25
Loan,13e743a0d8fbafd262eb88f2c557e9ea,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,265000,LOAN,02,5394c9f062b6bee12cee433141b5adf2,13,1-29,false,2013-09-03
Loan,9f785af89786985c5c555a668bcfbb4f,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,800000,LOAN,03,5394c9f062b6bee12cee433141b5adf2,16,1-29,false,2015-07-27
Loan,8bc7614d06ba116e37dec198b6da7f83,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,265000,LOAN,03,5394c9f062b6bee12cee433141b5adf2,9,1-29,false,2010-03-24
Loan,8b068ab8742a050525aa404c0d9e97cd,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,290000,LOAN,02,5394c9f062b6bee12cee433141b5adf2,9,1-29,false,2021-02-21
Loan,b655823f79f3873059673147f751f5d2,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,800000,LOAN,01,5394c9f062b6bee12cee433141b5adf2,9,1-29,false,2009-12-02
Loan,8fdfa80e31b06668c5348f9a8b9432f3,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,290000,LOAN,02,5394c9f062b6bee12cee433141b5adf2,4,1-29,false,2021-09-13
Loan,5abcebf38b2cefded2680bf32ac68448,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,101000,LOAN,01,5394c9f062b6bee12cee433141b5adf2,4,1-29,false,2021-08-23
Loan,ed47395c704f9d18e9bb2beac7cb12c2,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,10000,LOAN,02,5394c9f062b6bee12cee433141b5adf2,16,1-29,false,2018-08-07
Loan,e038f11ef0dae263edf3b487b0691959,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,101000,LOAN,03,5394c9f062b6bee12cee433141b5adf2,10,1-29,false,2020-09-10
Loan,49d004fe19dc623acf9e41a134151192,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,10000,LOAN,01,5394c9f062b6bee12cee433141b5adf2,17,1-29,false,2010-02-17
Loan,9f49bdf59430ad7387d3eff3566f4844,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,10000,LOAN,03,5394c9f062b6bee12cee433141b5adf2,3,1-29,false,2021-11-24
Loan,0857d25070da6132434903d8f7e5d2dd,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,101000,LOAN,03,5394c9f062b6bee12cee433141b5adf2,3,1-29,false,2012-08-14
Loan,23f1ab0bf896967aa2d7a1231581b7c6,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,290000,LOAN,01,5394c9f062b6bee12cee433141b5adf2,6,1-29,false,2018-05-13
Loan,28481cacb40c2ff236c1f67891ed3693,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,800000,LOAN,03,5394c9f062b6bee12cee433141b5adf2,3,1-29,false,2004-08-27
Loan,4543eccf8c3ff1afb72739241c44b112,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,101000,LOAN,01,5394c9f062b6bee12cee433141b5adf2,14,1-29,false,2010-06-22
Loan,d83db88aef521a84068402b6552d6c8f,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,290000,LOAN,02,5394c9f062b6bee12cee433141b5adf2,5,1-29,false,2018-03-23
Loan,ba1d24a33ef89e389a649058598c476f,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Closed,265000,LOAN,01,59514b49dc12cb040aa1097394d8a628,10,1-29,false,2007-09-15
Loan,d951eb61196c36f2420f1361c5593262,3dd883b9b9e6846c485456dd85cb855c,Legal Entity C,Closed,290000,LOAN,01,65eca1b9c1fb14011fee24946da88f70,3,1-29,false,2019-08-05
Loan,f51d4a0f45ad51259686b369d2f80ae6,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,800000,LOAN,03,6792899fdde2c790bc85d3aeb1a13786,3,1-29,false,2015-08-04
Loan,3de67b4f83c91c043deb45808538ebbd,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,265000,LOAN,02,6792899fdde2c790bc85d3aeb1a13786,7,1-29,false,2016-03-03
Loan,5de9f66d872f20181d0f3ca7e02610e3,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,800000,LOAN,02,6792899fdde2c790bc85d3aeb1a13786,3,1-29,false,2015-03-17
Loan,c8f7281b916969d13ac9ef28e9841bc9,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,265000,LOAN,01,6792899fdde2c790bc85d3aeb1a13786,17,1-29,false,2016-07-30
Loan,b040418835277b689b98588401e0d521,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,10000,LOAN,01,6792899fdde2c790bc85d3aeb1a13786,11,1-29,false,2016-10-28
Loan,6b9121d9b4d92fda79250ea7823af8ad,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Closed,265000,LOAN,01,700ec72021b39cdbf4fc26cbb479d1d2,5,1-29,false,2019-03-12
